chromosom bin.start bin.end log.overAllSamples.mean
chr8 114500001 114550000 -0.0314227998137457
chr8 114550001 114600000 0.0371155714222584
chr8 114600001 114650000 0.0278512969409006
chr8 114650001 114700000 0.0168261074136296
chr8 114700001 114750000 0.0167601384231893
chr8 114750001 114800000 0.0135709929179173
chr8 114800001 114850000 0.0385755543463586
chr8 114850001 114900000 0.0901176283654438
chr8 114900001 114950000 0.0189553507391969
chr8 114950001 115000000 0.0287973733174934
chr8 115000001 115050000 -0.00391161138198432
chr8 115050001 115100000 0.0680436343638657
chr8 115100001 115150000 -0.0015667388410822
chr8 115150001 115200000 0.0129170624223866
chr8 115200001 115250000 0.0326407367994781
chr8 115250001 115300000 -0.0172691815834759
chr8 115300001 115350000 0.0684020508387838
chr8 115350001 115400000 0.00602256277760605
chr8 115400001 115450000 0.0527689561697858
chr8 115450001 115500000 0.0318224504656397
chr8 115500001 115550000 0.0202599231659115
chr8 115550001 115600000 0.0601195169031253
chr8 115600001 115650000 -0.00779882389824868
chr8 115650001 115700000 0.0281327317881499
chr8 115700001 115750000 0.0316663314633316
chr8 115750001 115800000 0.049357681675639
chr8 115800001 115850000 0.0841089278779159
chr8 115850001 115900000 0.0566666328357055
chr8 115900001 115950000 -0.00496134225290396
chr8 115950001 116000000 0.0687932209489411
chr8 116000001 116050000 0.0356858985894008
chr8 116050001 116100000 -0.000866268074568047
chr8 116100001 116150000 0.0579850615981513
chr8 116150001 116200000 0.0724334626431333
chr8 116200001 116250000 0.00930271122063377
chr8 116250001 116300000 0.0782719085474433
chr8 116300001 116350000 0.041470777861261
chr8 116350001 116400000 0.0478476259305135
chr8 116400001 116450000 0.102945389037124
chr8 116450001 116500000 0.0500874127721868
chr8 116500001 116550000 0.0389576221454191
chr8 116550001 116600000 0.0950141057919013
chr8 116600001 116650000 0.0844454557116965
chr8 116650001 116700000 0.117550327812136
chr8 116700001 116750000 0.0826953606141788
chr8 116750001 116800000 0.0200554666217687
chr8 116800001 116850000 0.0380597989461301
chr8 116850001 116900000 0.083369784548591
chr8 116900001 116950000 0.0920254601127322
chr8 116950001 117000000 0.0910294487866398
chr8 117000001 117050000 0.0483212730998015
chr8 117050001 117100000 0.0456382818695295
chr8 117100001 117150000 0.0838266783263133
chr8 117150001 117200000 0.0206832294821924
chr8 117200001 117250000 0.0189048508856846
chr8 117250001 117300000 0.0325977449679285
chr8 117300001 117350000 0.0311490922530567
chr8 117350001 117400000 0.0469823251700589
chr8 117400001 117450000 0.018742382317875
chr8 117450001 117500000 0.0588787401103568
chr8 117500001 117550000 0.0369354157776746
chr8 117550001 117600000 0.00815719329628045
chr8 117600001 117650000 0.0471369764688896
chr8 117650001 117700000 0.0178211307929116
chr8 117700001 117750000 0.128335149750919
chr8 117750001 117800000 0.0748835968627443
chr8 117800001 117850000 0.000552568505608103
chr8 117850001 117900000 0.0864570868234288
chr8 117900001 117950000 0.024625327856691
chr8 117950001 118000000 -0.00276545754428
chr8 118000001 118050000 0.0386803772797167
chr8 118050001 118100000 0.0160148645601733
chr8 118100001 118150000 0.0640284816210599
chr8 118150001 118200000 0.0154162788115234
chr8 118200001 118250000 0.0670068158549895
chr8 118250001 118300000 0.042328933071155
chr8 118300001 118350000 0.0560260061838454
chr8 118350001 118400000 0.0376202336945803
chr8 118400001 118450000 -0.00513638331186987
chr8 118450001 118500000 0.00508305384169951
chr8 118500001 118550000 0.0210296310201758
chr8 118550001 118600000 0.0540585546496679
chr8 118600001 118650000 0.0149594871088051
chr8 118650001 118700000 0.0568764944968992
chr8 118700001 118750000 0.0198122303857789
chr8 118750001 118800000 0.00599489712952881
chr8 118800001 118850000 0.0343211574163233
chr8 118850001 118900000 0.0637440049354429
chr8 118900001 118950000 0.0116100971679834
chr8 118950001 119000000 0.0359361840588664
chr8 119000001 119050000 0.0513400156718915
chr8 119050001 119100000 0.0447378444801245
chr8 119100001 119150000 0.0185859444602861
chr8 119150001 119200000 0.03573860154468
chr8 119200001 119250000 0.0920774843395633
chr8 119250001 119300000 0.020264579386714
chr8 119300001 119350000 0.0597479689918109
chr8 119350001 119400000 0.0262706914986104
chr8 119400001 119450000 0.0164845086912522
chr8 119450001 119500000 0.0132382973539495
chr8 119500001 119550000 0.0239155607759075
chr8 119550001 119600000 0.0551436608669034
chr8 119600001 119650000 0.019276746469422
chr8 119650001 119700000 0.0501964715831586
chr8 119700001 119750000 0.0605501469555576
chr8 119750001 119800000 0.0530757269859893
chr8 119800001 119850000 0.00357864290553816
chr8 119850001 119900000 0.0853037518942669
chr8 119900001 119950000 0.0739661802569414
chr8 119950001 120000000 0.0424497160326413
chr8 120000001 120050000 0.0604008475048575
chr8 120050001 120100000 0.0334514950443331
chr8 120100001 120150000 0.0587629640331172
chr8 120150001 120200000 0.0162751847845331
chr8 120200001 120250000 0.000968663260306569
chr8 120250001 120300000 0.0301916266880881
chr8 120300001 120350000 -0.0235284162502682
chr8 120350001 120400000 -0.00653665456486062
chr8 120400001 120450000 0.0139528662942437
chr8 120450001 120500000 0.0623017300445529
chr8 120500001 120550000 0.0315127657955345
chr8 120550001 120600000 0.0265808336904693
chr8 120600001 120650000 0.0406989397262069
chr8 120650001 120700000 0.0309472286689372
chr8 120700001 120750000 0.0374754127992181
chr8 120750001 120800000 -0.00630393998451616
chr8 120800001 120850000 0.0246884067159392
chr8 120850001 120900000 0.0221277518864829
chr8 120900001 120950000 0.0293167224268843
chr8 120950001 121000000 0.0159900163611328
chr8 121000001 121050000 0.0257870747377004
chr8 121050001 121100000 0.0535353310900537
chr8 121100001 121150000 0.0416738578400619
chr8 121150001 121200000 0.0554057009903115
chr8 121200001 121250000 0.0316658272588944
chr8 121250001 121300000 0.0371028519576567
chr8 121300001 121350000 0.0853870171593078
chr8 121350001 121400000 -0.00518224616670031
chr8 121400001 121450000 0.0882599974269579
chr8 121450001 121500000 0.0619818786487869
chr8 121500001 121550000 0.084449749876028
chr8 121550001 121600000 0.0145446520288593
chr8 121600001 121650000 0.0335038141664175
chr8 121650001 121700000 -0.017567721482841
chr8 121700001 121750000 0.0378196168895314
chr8 121750001 121800000 0.0698148028261648
chr8 121800001 121850000 0.0238948501484321
chr8 121850001 121900000 0.024583308298743
chr8 121900001 121950000 0.0607607601636869
chr8 121950001 122000000 0.00881597074837835
chr8 122000001 122050000 0.0257544476769042
chr8 122050001 122100000 0.0235874966038498
chr8 122100001 122150000 0.00135472727142851
chr8 122150001 122200000 0.0358238453865147
chr8 122200001 122250000 0.0307189409770081
chr8 122250001 122300000 0.0182605142467548
chr8 122300001 122350000 0.0444931451381568
chr8 122350001 122400000 0.05234117570762
chr8 122400001 122450000 0.057934457581909
chr8 122450001 122500000 0.0327240105760223
chr8 122500001 122550000 -0.00987178447729306
chr8 122550001 122600000 -0.0141659165930099
chr8 122600001 122650000 0.0281847108521352
chr8 122650001 122700000 0.000625539755958105
chr8 122700001 122750000 0.0191106756022405
chr8 122750001 122800000 0.0326406024743771
chr8 122800001 122850000 0.0794955596759206
chr8 122850001 122900000 0.0201427545324715
chr8 122900001 122950000 0.0162191474682327
chr8 122950001 123000000 0.0102772592053767
chr8 123000001 123050000 0.0200030108649443
chr8 123050001 123100000 0.0421678915107473
chr8 123100001 123150000 0.00105331387625494
chr8 123150001 123200000 0.000489485512707729
chr8 123200001 123250000 0.0603556418897947
chr8 123250001 123300000 0.0185854572191185
chr8 123300001 123350000 0.0531738052695288
chr8 123350001 123400000 0.0554979072051448
chr8 123400001 123450000 0.000128291014291226
chr8 123450001 123500000 0.0130068041752795
chr8 123500001 123550000 0.0251909584866226
chr8 123550001 123600000 0.016032020090691
chr8 123600001 123650000 0.0332237568260251
chr8 123650001 123700000 0.0810386824719365
chr8 123700001 123750000 0.0740857513207498
chr8 123750001 123800000 0.0268749877420937
chr8 123800001 123850000 0.0267079770895723
chr8 123850001 123900000 0.120957591639023
chr8 123900001 123950000 0.0813838852388017
chr8 123950001 124000000 0.0626138336412121
chr8 124000001 124050000 0.0559019385584217
chr8 124050001 124100000 0.0694879747050926
chr8 124100001 124150000 0.0468186277731373
chr8 124150001 124200000 0.0314003297449779
chr8 124200001 124250000 0.0152903193785876
chr8 124250001 124300000 0.0132221060788865
chr8 124300001 124350000 0.0298615552813368
chr8 124350001 124400000 0.0534867791094994
chr8 124400001 124450000 0.0299208869598585
chr8 124450001 124500000 -0.0124080923362118
chr8 124500001 124550000 0.0348604830759136
chr8 124550001 124600000 0.0171364673017235
chr8 124600001 124650000 0.0395133609176036
chr8 124650001 124700000 0.0594996788490764
chr8 124700001 124750000 0.0572891443774989
chr8 124750001 124800000 0.0784521063382566
chr8 124800001 124850000 0.0400339105520134
chr8 124850001 124900000 0.0445509411507801
chr8 124900001 124950000 0.0770485803694271
chr8 124950001 125000000 -0.00189135200022602
chr8 125000001 125050000 0.0342532591001718
chr8 125050001 125100000 0.0236131025107008
chr8 125100001 125150000 0.0811390518965774
chr8 125150001 125200000 0.0197614533424064
chr8 125200001 125250000 0.0207005667117173
chr8 125250001 125300000 0.0413036907570847
chr8 125300001 125350000 0.102918974358258
chr8 125350001 125400000 0.0564016227480032
chr8 125400001 125450000 -0.0324055355228352
chr8 125450001 125500000 0.0325059718240171
chr8 125500001 125550000 0.0777751902286484
chr8 125550001 125600000 0.0465940658043192
chr8 125600001 125650000 0.0506869262611447
chr8 125650001 125700000 0.0692228555592471
chr8 125700001 125750000 0.0792267123093838
chr8 125750001 125800000 0.0117556954953114
chr8 125800001 125850000 0.0562693357304739
chr8 125850001 125900000 0.060322502097546
chr8 125900001 125950000 0.0542269466318543
chr8 125950001 126000000 0.0434066311393132
chr8 126000001 126050000 0.0897697762185513
chr8 126050001 126100000 0.0764284163638656
chr8 126100001 126150000 0.0593813139109203
chr8 126150001 126200000 0.0726966455948124
chr8 126200001 126250000 0.0714037575581142
chr8 126250001 126300000 0.0327059761909348
chr8 126300001 126350000 -0.0334417014196426
chr8 126350001 126400000 0.0203470136183393
chr8 126400001 126450000 0.0731786785510581
chr8 126450001 126500000 0.0530980417424562
chr8 126500001 126550000 0.114826193516351
chr8 126550001 126600000 0.097460094830497
chr8 126600001 126650000 -0.000556698311387789
chr8 126650001 126700000 0.0420417520277066
chr8 126700001 126750000 0.0452238755609822
chr8 126750001 126800000 0.0338904540394443
chr8 126800001 126850000 0.0495867913856642
chr8 126850001 126900000 0.0179335436704355
chr8 126900001 126950000 0.0264634405724223
chr8 126950001 127000000 0.054906777116234
chr8 127000001 127050000 0.0309054543139556
chr8 127050001 127100000 0.0563546080987799
chr8 127100001 127150000 0.0425150451278041
chr8 127150001 127200000 0.00292542758004114
chr8 127200001 127250000 -0.000688274477330057
chr8 127250001 127300000 0.0647750833297095
chr8 127300001 127350000 0.0338341608968112
chr8 127350001 127400000 0.0500975676105974
chr8 127400001 127450000 0.068787410705407
chr8 127450001 127500000 0.0285739877740107
chr8 127500001 127550000 0.00180532931317243
chr8 127550001 127600000 0.0187599276314389
chr8 127600001 127650000 0.0193325028145913
chr8 127650001 127700000 0.0542451577316016
chr8 127700001 127750000 0.0391058292980091
chr8 127750001 127800000 0.0480603032406692
chr8 127800001 127850000 0.0656147083035088
chr8 127850001 127900000 0.0110787549929281
chr8 127900001 127950000 0.0208701787795414
chr8 127950001 128000000 0.0158013662626295
chr8 128000001 128050000 0.055701065824579
chr8 128050001 128100000 0.0186541370061266
chr8 128100001 128150000 0.0681902874929775
chr8 128150001 128200000 0.0257181823951312
chr8 128200001 128250000 0.0583835688668672
chr8 128250001 128300000 0.071034865999264
chr8 128300001 128350000 0.0237454020110417
chr8 128350001 128400000 0.0904678117447771
chr8 128400001 128450000 0.0296633643731035
chr8 128450001 128500000 0.0457468631216451
chr8 128500001 128550000 0.041673994419475
chr8 128550001 128600000 0.0160296301450578
chr8 128600001 128650000 0.0370809017135139
chr8 128650001 128700000 0.00659827726132458
chr8 128700001 128750000 0.0355801382856188
chr8 128750001 128800000 0.0358293406075593
chr8 128800001 128850000 0.0767193828089635
chr8 128850001 128900000 0.066740736946427
chr8 128900001 128950000 0.0469928556926293
chr8 128950001 129000000 0.106658943614645
chr8 129000001 129050000 0.0969337620533058
chr8 129050001 129100000 0.107495736693048
chr8 129100001 129150000 0.0717532087294385
chr8 129150001 129200000 0.101804450542136
chr8 129200001 129250000 0.0612402097561375
chr8 129250001 129300000 0.0787552990712851
chr8 129300001 129350000 0.0583838371281241
chr8 129350001 129400000 0.0406690797711586
chr8 129400001 129450000 0.135183055163359
chr8 129450001 129500000 0.073955213099611
chr8 129500001 129550000 0.0858908070764635
chr8 129550001 129600000 0.099233908560232
chr8 129600001 129650000 0.0516850883630585
chr8 129650001 129700000 0.0774985458732295
chr8 129700001 129750000 0.0245955088345177
chr8 129750001 129800000 0.0185015462367613
chr8 129800001 129850000 0.0185109695300012
chr8 129850001 129900000 0.0776030644899727
chr8 129900001 129950000 0.0435765432106587
chr8 129950001 130000000 0.0516423094769376
chr8 130000001 130050000 0.072473892779627
chr8 130050001 130100000 0.0656644791602299
chr8 130100001 130150000 0.0229349034997428
chr8 130150001 130200000 0.0727836866964816
chr8 130200001 130250000 0.10830531142682
chr8 130250001 130300000 0.0567914481956288
chr8 130300001 130350000 0.0365204953602433
chr8 130350001 130400000 0.0254526569074105
chr8 130400001 130450000 0.0374281499594319
chr8 130450001 130500000 0.00828829902503219
chr8 130500001 130550000 0.0560438964657118
chr8 130550001 130600000 0.0630977279585442
chr8 130600001 130650000 -0.00206733234213238
chr8 130650001 130700000 0.0334273526279803
chr8 130700001 130750000 -0.0119228293741666
chr8 130750001 130800000 0.00629055604559157
chr8 130800001 130850000 -0.000542678789984856
chr8 130850001 130900000 0.118835006626575
chr8 130900001 130950000 0.0481626482712039
chr8 130950001 131000000 0.0785352281484477
chr8 131000001 131050000 0.0870233828206055
chr8 131050001 131100000 0.0492737974079092
chr8 131100001 131150000 0.0261219037237723
chr8 131150001 131200000 0.0350556786545202
chr8 131200001 131250000 0.0897626496370782
chr8 131250001 131300000 0.0809240750480571
chr8 131300001 131350000 0.111913889709598
chr8 131350001 131400000 -0.00328376867489232
chr8 131400001 131450000 0.0797437598783064
chr8 131450001 131500000 0.00175092469441387
chr8 131500001 131550000 0.0606049326392512
chr8 131550001 131600000 0.0512516902709469
chr8 131600001 131650000 0.0310570369700191
chr8 131650001 131700000 0.050250521680941
chr8 131700001 131750000 0.0184937718714907
chr8 131750001 131800000 0.0305627791923111
chr8 131800001 131850000 -0.0229507764936826
chr8 131850001 131900000 0.0057359329634128
chr8 131900001 131950000 0.0576253215789334
chr8 131950001 132000000 0.0177517959102734
chr8 132000001 132050000 0.0360435246456418
chr8 132050001 132100000 0.0395534071847665
chr8 132100001 132150000 0.0267741963370931
chr8 132150001 132200000 0.0504794103572223
chr8 132200001 132250000 -0.0149494430182041
chr8 132250001 132300000 0.0232470624932282
chr8 132300001 132350000 0.00754471392225071
chr8 132350001 132400000 0.0343558590339863
chr8 132400001 132450000 0.0521185250947443
chr8 132450001 132500000 0.0476105948641901
chr8 132500001 132550000 0.037705003637691
chr8 132550001 132600000 0.0294508089870749
chr8 132600001 132650000 0.0201487861443846
chr8 132650001 132700000 0.0239143261138538
chr8 132700001 132750000 0.0113073658186836
chr8 132750001 132800000 0.0190661116937455
chr8 132800001 132850000 0.00937144290970925
chr8 132850001 132900000 0.0196818625121788
chr8 132900001 132950000 0.0860802536585969
chr8 132950001 133000000 0.0422197035954071
chr8 133000001 133050000 0.0605357451094192
chr8 133050001 133100000 0.0103458656737385
chr8 133100001 133150000 0.0166793422111632
chr8 133150001 133200000 0.00467629614532062
chr8 133200001 133250000 0.0193912170442189
chr8 133250001 133300000 0.0101433261347511
chr8 133300001 133350000 0.0264479941136883
chr8 133350001 133400000 -0.00882730430846094
chr8 133400001 133450000 0.0752207618851877
chr8 133450001 133500000 0.0293467135532089
chr8 133500001 133550000 0.0441645760091245
chr8 133550001 133600000 0.0113143801065854
chr8 133600001 133650000 0.0600546722577257
chr8 133650001 133700000 0.00982729780318425
chr8 133700001 133750000 0.035595638734094
chr8 133750001 133800000 0.0723316134917917
chr8 133800001 133850000 0.0813308689576644
chr8 133850001 133900000 0.0990279639675326
chr8 133900001 133950000 0.0793490149069317
chr8 133950001 134000000 0.0771469467883559
chr8 134000001 134050000 0.0815961311544126
chr8 134050001 134100000 0.0884624388480637
chr8 134100001 134150000 0.0967302312491252
chr8 134150001 134200000 0.119554741315241
chr8 134200001 134250000 0.107633388801224
chr8 134250001 134300000 0.100797630436118
chr8 134300001 134350000 0.104888291248677
chr8 134350001 134400000 0.0369256524113743
chr8 134400001 134450000 0.0456241478596048
chr8 134450001 134500000 0.0662570321069821
chr8 134500001 134550000 0.112716572534679
chr8 134550001 134600000 0.0527337745426426
chr8 134600001 134650000 0.00513922536328806
chr8 134650001 134700000 0.0441099730795111
chr8 134700001 134750000 0.00495801698003286
chr8 134750001 134800000 0.0050340541254997
chr8 134800001 134850000 0.0686372445216528
chr8 134850001 134900000 0.0925061978532017
chr8 134900001 134950000 0.114298662888404
chr8 134950001 135000000 0.0669150458459572
chr8 135000001 135050000 0.0312746144747398
chr8 135050001 135100000 0.0507958525675723
chr8 135100001 135150000 0.0605152477368656
chr8 135150001 135200000 0.0701058345459478
chr8 135200001 135250000 0.0720043876381101
chr8 135250001 135300000 0.0438466138502768
chr8 135300001 135350000 0.0637334297961933
chr8 135350001 135400000 0.0189262024590686
chr8 135400001 135450000 0.0758852994320108
chr8 135450001 135500000 0.0658008944720282
chr8 135500001 135550000 0.0612478938583883
chr8 135550001 135600000 0.100517177248594
chr8 135600001 135650000 0.0364064268286821
chr8 135650001 135700000 0.0176862026426998
chr8 135700001 135750000 0.0405529334679159
chr8 135750001 135800000 0.0834753059827578
chr8 135800001 135850000 0.0705207745896103
chr8 135850001 135900000 0.0592551833621504
chr8 135900001 135950000 0.0341274761824572
chr8 135950001 136000000 0.0372867228144532
chr8 136000001 136050000 0.0162536157241332
chr8 136050001 136100000 0.000274616628195304
chr8 136100001 136150000 0.0378685112183924
chr8 136150001 136200000 0.0790452606424402
chr8 136200001 136250000 0.0497201083261867
chr8 136250001 136300000 0.0625269368491807
chr8 136300001 136350000 0.0468184273824488
chr8 136350001 136400000 -0.0223003897752286
chr8 136400001 136450000 0.0167940320098078
chr8 136450001 136500000 0.0494741531242443
chr8 136500001 136550000 0.0629143912079797
chr8 136550001 136600000 0.0757690509999753
chr8 136600001 136650000 0.0582649892524899
chr8 136650001 136700000 0.0401744028953518
chr8 136700001 136750000 -0.0171374909280107
chr8 136750001 136800000 0.0735599995724012
chr8 136800001 136850000 -0.0246243857694443
chr8 136850001 136900000 0.00218615264959201
chr8 136900001 136950000 0.0539832999833019
chr8 136950001 137000000 0.0416553937823195
chr8 137000001 137050000 0.00305937805642814
chr8 137050001 137100000 0.0303689633229894
chr8 137100001 137150000 0.0542745348433112
chr8 137150001 137200000 0.0110617455270981
chr8 137200001 137250000 0.00644365905248411
chr8 137250001 137300000 0.0226508688724675
chr8 137300001 137350000 0.0463119206653852
chr8 137350001 137400000 0.0342704132804662
chr8 137400001 137450000 0.0165379077509766
chr8 137450001 137500000 0.078026439042296
chr8 137500001 137550000 0.0139367297764393
chr8 137550001 137600000 0.063600653791325
chr8 137600001 137650000 -0.0105885641047907
chr8 137650001 137700000 0.0418600795834032
chr8 137700001 137750000 0.0578618743102522
chr8 137750001 137800000 0.0405986966134774
chr8 137800001 137850000 0.0135679450051557
chr8 137850001 137900000 0.0349609027382501
chr8 137900001 137950000 0.0221472799012555
chr8 137950001 138000000 0.0652801023594165
chr8 138000001 138050000 0.0227197071366279
chr8 138050001 138100000 0.0932389175447267
chr8 138100001 138150000 0.0580229135196989
chr8 138150001 138200000 0.0293610948438532
chr8 138200001 138250000 0.0833299621980055
chr8 138250001 138300000 0.0553458090267886
chr8 138300001 138350000 -0.00116892796129427
chr8 138350001 138400000 0.00805949069981083
chr8 138400001 138450000 -0.000133108189212289
chr8 138450001 138500000 0.0177136001546251
chr8 138500001 138550000 0.00483952825051598
chr8 138550001 138600000 0.00728812819793871
chr8 138600001 138650000 0.0268163002739523
chr8 138650001 138700000 0.0551601944931945
chr8 138700001 138750000 0.0901654485267002
chr8 138750001 138800000 0.00541558427425194
chr8 138800001 138850000 -0.000740303752315335
chr8 138850001 138900000 0.00425573338178666
chr8 138900001 138950000 -0.0145229848027783
chr8 138950001 139000000 0.0283149357100204
chr8 139000001 139050000 0.00187381142090531
chr8 139050001 139100000 -0.0467380731912489
chr8 139100001 139150000 0.0160850055808324
chr8 139150001 139200000 0.0124829699060018
chr8 139200001 139250000 -0.00305647662365195
chr8 139250001 139300000 0.0397614661368347
chr8 139300001 139350000 -0.000232941161777441
chr8 139350001 139400000 0.00885090527631443
chr8 139400001 139450000 -0.000468631518236958
chr8 139450001 139500000 0.0197544083416917
chr8 139500001 139550000 0.000745439689655506
chr8 139550001 139600000 -0.00756192805767873
chr8 139600001 139650000 0.0482952202974295
chr8 139650001 139700000 0.0255537942321592
chr8 139700001 139750000 0.0316259566558253
chr8 139750001 139800000 0.00845563584204959
chr8 139800001 139850000 0.0440470907132151
chr8 139850001 139900000 -0.0301966160096305
chr8 139900001 139950000 0.00762752834718993
chr8 139950001 140000000 -0.0288181996561749
chr8 140000001 140050000 0.0266752539427265
chr8 140050001 140100000 0.0417098398555912
chr8 140100001 140150000 0.0197359092331349
chr8 140150001 140200000 0.00198776425453371
chr8 140200001 140250000 0.0109414025063215
chr8 140250001 140300000 0.00564690091702119
chr8 140300001 140350000 0.0161771332506102
chr8 140350001 140400000 0.0428100075255433
chr8 140400001 140450000 -0.00559631473237172
chr8 140450001 140500000 0.0317119083165925
chr8 140500001 140550000 0.0647442916952005
chr8 140550001 140600000 -0.0038841146986824
chr8 140600001 140650000 0.0493412375246125
chr8 140650001 140700000 0.0530519939124951
chr8 140700001 140750000 0.0297059936777169
chr8 140750001 140800000 0.039772494661758
chr8 140800001 140850000 0.0615895757006318
chr8 140850001 140900000 0.080689028253173
chr8 140900001 140950000 0.0336761709223577
chr8 140950001 141000000 0.0376213962716407
chr8 141000001 141050000 0.047155467431304
chr8 141050001 141100000 0.0592307434676824
chr8 141100001 141150000 0.02969395394469
chr8 141150001 141200000 0.0384470044636942
chr8 141200001 141250000 0.0373783104779484
chr8 141250001 141300000 0.00300966653307645
chr8 141300001 141350000 0.0379518421131702
chr8 141350001 141400000 0.045470290807773
chr8 141400001 141450000 0.0453980911200715
chr8 141450001 141500000 0.0776122270915931
chr8 141500001 141550000 0.108401121177515
chr8 141550001 141600000 0.0315288877254115
chr8 141600001 141650000 0.0579004408350996
chr8 141650001 141700000 0.0550467118092415
chr8 141700001 141750000 0.0450839850810297
chr8 141750001 141800000 0.0484578255361158
chr8 141800001 141850000 0.0593671362900795
chr8 141850001 141900000 0.11365119671
chr8 141900001 141950000 0.0903877268980911
chr8 141950001 142000000 0.0255373168888487
chr8 142000001 142050000 0.045202623719536
chr8 142050001 142100000 0.0479123057373953
chr8 142100001 142150000 0.0837150830810973
chr8 142150001 142200000 0.0915614791518691
chr8 142200001 142250000 0.0227434852405544
chr8 142250001 142300000 0.0823907444345409
chr8 142300001 142350000 0.106649190667177
chr8 142350001 142400000 0.0663624197084843
chr8 142400001 142450000 0.0426952199835751
chr8 142450001 142500000 0.00316412142218492
chr8 142500001 142550000 0.0219194677705319
chr8 142550001 142600000 0.12637710772904
chr8 142600001 142650000 0.0908323961314213
chr8 142650001 142700000 -0.0136835279072343
chr8 142700001 142750000 0.0702625039249837
chr8 142800001 142850000 0.303815465496628
chr8 142850001 142900000 0.0478243970400348
chr8 142900001 142950000 0.0248836388004125
chr8 142950001 143000000 0.0092620202499707
chr8 143000001 143050000 0.0174641482197386
chr8 143050001 143100000 0.0274868036828544
chr8 143100001 143150000 0.00838468330840761
chr8 143150001 143200000 -0.00433814804852679
chr8 143200001 143250000 0.037533951626854
chr8 143250001 143300000 -0.0346116643977123
chr8 143300001 143350000 0.0223042133781306
chr8 143350001 143400000 -0.00921362831990125
chr8 143400001 143450000 0.000662893863486055
chr8 143450001 143500000 0.0217446540172326
chr8 143500001 143550000 0.0380995495952889
chr8 143550001 143600000 0.0230517343427178
chr8 143600001 143650000 0.016128553818792
chr8 143650001 143700000 0.0165692144492921
chr8 143700001 143750000 0.0391226078381533
chr8 143750001 143800000 0.0164327279475544
chr8 143800001 143850000 0.0183146945281079
chr8 143850001 143900000 -0.00188485209974287
chr8 143900001 143950000 0.0185168424089251
chr8 143950001 144000000 -0.0374594713743921
chr8 144000001 144050000 0.00265868499916724
chr8 144050001 144100000 -0.0422493621033649
chr8 144100001 144150000 0.0499810304950774
chr8 144150001 144200000 0.038795210725854
chr8 144200001 144250000 -0.00101690520889351
chr8 144250001 144300000 0.0201537177128504
chr8 144300001 144350000 0.00228457050782533
chr8 144350001 144400000 0.0302236756082065
chr8 144400001 144450000 0.0100983434571863
chr8 144450001 144500000 0.0339975479819286
chr8 144500001 144550000 0.0231570424099599
chr8 144550001 144600000 0.050684970022833
chr8 144600001 144650000 0.0501827051879996
chr8 144650001 144700000 0.0302254660988422
chr8 144700001 144750000 0.0158976577715903
chr8 144750001 144800000 0.0207966949401434
chr8 144800001 144850000 -0.0204651646580102
chr8 144850001 144900000 -0.0187011275815609
chr8 144900001 144950000 0.0882901169886239
chr8 144950001 145000000 0.041046132604025
chr8 145000001 145050000 0.0679583202886093
chr8 145050001 145100000 -0.020877382055329
chr8 145100001 145150000 0.016860488418181
chr8 145150001 145200000 0.0363446304055782
chr8 145200001 145250000 0.00440392078156978
chr8 145250001 145300000 -0.00631512958283238
chr8 145300001 145350000 -0.059305041490541
chr8 145450001 145500000 -0.0225449665045497
chr8 145500001 145550000 0.0683017359683867
chr8 145550001 145600000 0.0508575976191848
chr8 145600001 145650000 0.0303449261865425
chr8 145650001 145700000 0.0750396632656097
chr8 145700001 145750000 0.0546301895086608
chr8 145750001 145800000 0.0481143626470631
chr8 145800001 145850000 -0.0519105243938277
chr8 145850001 145900000 -0.0268549829769507
chr8 145900001 145950000 0.0121357669678173
chr8 145950001 146000000 -0.0154352340116188
chr8 146000001 146050000 0.0277935313355283
chr8 146050001 146100000 0.036521135542109
chr8 146100001 146150000 0.0431709309521022
chr8 146150001 146200000 0.0104482210599262
chr8 146200001 146250000 0.0619588039055839
chr8 146250001 146300000 0.1338369388396
chr8 146300001 146350000 -0.57291230783854
chr9 1 50000 0.181161143996624
chr9 50001 100000 -0.0392478316007592
chr9 100001 150000 0.067168153722574
chr9 150001 200000 0.0349219014166946
chr9 200001 250000 0.00664869012113635
chr9 250001 300000 0.0236016350586937
chr9 300001 350000 0.0180379530365457
chr9 350001 400000 0.0292521835409335
chr9 400001 450000 -0.000256614480532957
chr9 450001 500000 0.0392330948229857
chr9 500001 550000 -0.0282725641866528
chr9 550001 600000 0.0275513787843447
chr9 600001 650000 -0.0353989304512803
chr9 650001 700000 0.00652866284427305
chr9 700001 750000 -0.0159918931523521
chr9 750001 800000 -0.0122211038985324
chr9 800001 850000 0.00291824324777375
chr9 850001 900000 -0.0444323347387399
chr9 900001 950000 -0.0235798309650731
chr9 950001 1000000 -0.0466449262788161
chr9 1000001 1050000 -0.00146786065179365
chr9 1050001 1100000 0.0324544073752793
chr9 1100001 1150000 -0.0497188718874777
chr9 1150001 1200000 0.0203067471792568
chr9 1200001 1250000 0.00629820405200262
chr9 1250001 1300000 0.000637862055323233
chr9 1300001 1350000 0.0137887387145778
chr9 1350001 1400000 0.00894856167749365
chr9 1400001 1450000 -0.0110303718721885
chr9 1450001 1500000 -0.0486426770491656
chr9 1500001 1550000 -0.0222985314441028
chr9 1550001 1600000 -0.0336908283889905
chr9 1600001 1650000 -0.0166138686425965
